district_id,age,gender,account_id,s_household,s_insurance,s_leasing,s_loan,s_statements,c_interest,c_pension,FREQUENCY,CASH_REC,CASH_SPENT,credit,spent,saving
37,65,F,2068,11522,69362,0.0,3315.0,905.2,5061.6,0,490,36300.0,125495.2,41361.6,210599.4,-169237.8
72,52,F,2069,5884,21080,0.0,3723.0,146.0,2747.5,0,104,272330.0,169966.0,275077.5,200799.0,74278.5
72,58,F,2070,534072,0,0.0,0.0,963.6,11694.9,0,410,1000026.0,408063.6,1011720.9,943099.2,68621.70000000007
35,42,F,2071,6114,1592,0.0,239.0,219.0,2689.9,0,113,343952.0,247539.0,346641.9,255703.0,90938.90000000002
41,76,M,2072,389730,0,0.0,0.0,832.2,18913.5,0,339,1664187.5,1145132.2,1683101.0,1535694.4,147406.6000000001
59,60,M,2073,0,0,0.0,5580.0,160.6,2499.8,0,83,304212.5,264240.6,306712.3,269981.19999999995,36731.100000000035
12,59,M,2074,71315,0,0.0,6190.0,423.4,4595.9,0,208,861927.0,654663.4,866522.9,732591.8,133931.09999999998
33,75,F,2075,3369,0,0.0,0.0,452.6,2459.0,0,234,800.0,31832.6,3259.0,35654.2,-32395.199999999997
18,93,M,2076,8786,0,0.0,0.0,321.2,2021.9,166833,153,800.0,108381.2,169654.9,117488.4,52166.5
29,47,F,2077,6940,141,0.0,183.0,627.8,5912.6,0,235,273564.0,211827.8,279476.6,219719.59999999998,59757.0
62,73,M,2078,221941,0,0.0,0.0,876.0,10824.1,0,380,1046426.5,796756.0,1057250.6,1019573.0,37677.60000000009
55,70,F,2079,4150,0,0.0,0.0,160.6,4085.3,0,72,309505.0,234460.6,313590.3,238771.2,74819.09999999998
74,80,M,2080,220300,0,0.0,95376.0,219.0,4794.2,0,128,400.0,687870.0,5194.2,1003765.0,-998570.8
36,58,M,2081,26364,0,0.0,0.0,189.8,1696.7,0,95,26800.0,40869.8,28496.7,67423.6,-38926.90000000001
36,65,F,2082,47540,278312,0.0,3315.0,817.6,9184.2,0,435,1467378.0,1033682.6,1476562.2,1363667.2,112895.0
1,53,M,2083,185055,0,0.0,0.0,321.2,3420.9,0,136,707739.5,511041.2,711160.4,696417.4,14743.0
44,70,F,2084,108892,0,0.0,0.0,335.8,6770.3,0,147,629145.0,429015.8,635915.3,538243.6,97671.70000000007
25,40,M,2085,36141,68765,0.0,4301.0,248.2,2478.6,0,150,246088.0,114548.2,248566.6,224003.4,24563.20000000001
70,78,M,2086,9039,0,0.0,0.0,690.0,8530.0,0,160,500.0,1328012.0,9030.0,1337741.0,-1328711.0
8,67,M,2087,6393,0,0.0,7360.0,2010.0,13997.9,0,380,1992958.0,1945001.0,2006955.9,1960764.0,46191.89999999991
5,63,F,2088,200034,0,0.0,0.0,876.0,6080.5,0,348,395606.0,183796.0,401686.5,384706.0,16980.5
29,80,M,2089,118152,0,0.0,0.0,600.0,2662.9,0,115,648016.0,652500.0,650678.9,771252.0,-120573.09999999998
40,88,F,2090,76440,0,0.0,0.0,292.0,2271.7,132475,102,1000.0,32192.0,135746.7,108924.0,26822.70000000001
1,74,M,2091,0,0,0.0,0.0,321.2,4354.3,0,124,174476.0,127421.2,178830.3,127742.4,51087.899999999994
1,72,M,2092,371813,0,2923.0,2286.0,744.6,8400.2,0,290,1517727.0,1054008.6,1526127.2,1431775.2000000002,94351.99999999977
64,56,M,2093,8080,0,0.0,0.0,189.8,3462.2,0,77,316823.0,248789.8,320285.2,257059.59999999998,63225.600000000035
73,60,M,2094,52624,0,0.0,0.0,335.8,1772.3,0,128,800.0,27905.8,2572.3,80865.6,-78293.3
56,37,M,2095,2317,97,0.0,7891.5,452.6,7555.3,0,172,782390.0,704052.6,789945.3,714810.7,75134.6000000001
32,45,F,2096,141778,0,0.0,0.0,540.2,6716.5,0,274,694649.5,310100.2,701366.0,452418.4,248947.59999999998
46,36,M,2097,4069,0,0.0,0.0,175.2,2166.9,0,80,98354.0,57925.2,100520.9,62169.399999999994,38351.5
3,73,M,2099,6061,0,0.0,0.0,2070.0,18565.7,0,393,2464647.0,2383437.3,2483212.7,2391568.3,91644.40000000037
9,64,F,2101,23688,17328,0.0,0.0,350.4,3053.6,0,201,35400.0,55870.4,38453.6,97236.8,-58783.200000000004
41,56,F,2102,149630,0,0.0,0.0,350.4,3147.2,0,180,380198.0,160330.4,383345.2,310310.8,73034.40000000002
48,64,F,2103,28158,0,0.0,0.0,262.8,1668.3,0,129,149800.0,63222.8,151468.3,91643.6,59824.69999999998
48,64,M,2104,173175,0,0.0,0.0,365.0,4958.6,0,166,418625.0,187765.0,423583.6,361305.0,62278.59999999998
70,94,F,2105,44834,0,0.0,0.0,423.4,2877.1,160412,168,500.0,102663.4,163789.1,147920.8,15868.300000000017
1,41,F,2106,107508,0,0.0,101520.0,438.0,3069.8,0,185,473596.0,240758.0,476665.8,450224.0,26441.79999999999
70,78,F,2107,143334,0,0.0,0.0,292.0,3216.2,0,152,315070.0,125212.0,318286.2,268838.0,49448.20000000001
74,53,F,2108,158175,0,0.0,0.0,365.0,3834.8,0,162,464385.0,296745.0,468219.8,455285.0,12934.799999999988
34,41,M,2109,0,0,0.0,0.0,131.4,7135.4,0,88,225485.0,128631.4,232620.4,128762.79999999999,103857.6
64,76,M,2110,5208,0,0.0,0.0,949.0,5904.2,0,320,600.0,67309.0,6504.2,73466.0,-66961.8
42,54,M,2111,2280,0,0.0,0.0,1320.0,12430.8,0,298,2006945.0,1887505.0,2019375.8,1891105.0,128270.80000000005
44,66,F,2112,119700,0,4471.3,0.0,350.4,3710.3,0,167,354750.0,186510.4,358460.3,311032.1,47428.20000000001
7,60,M,2113,0,0,0.0,0.0,335.8,2843.6,0,126,314879.0,303615.8,317722.6,303951.6,13771.0
30,58,M,2114,122448,0,0.0,0.0,350.4,2858.9,0,176,341408.0,166550.4,344266.9,289348.8,54918.100000000035
8,52,F,2115,41300,0,0.0,3723.0,292.0,1211.4,0,108,600.0,20562.0,1811.4,65877.0,-64065.6
70,43,F,2116,43185,0,0.0,92397.6,408.8,5435.0,0,224,830375.0,575011.8,835810.0,711003.2000000001,124806.79999999993
48,72,M,2117,193973,0,2923.0,2286.0,350.4,2936.3,0,158,380886.0,172850.4,383822.3,372382.8,11439.5
42,65,M,2118,158622,3401,0.0,3315.0,219.0,3889.4,0,108,480956.0,273459.0,484845.4,439016.0,45829.40000000002
74,46,M,2119,199080,0,0.0,0.0,496.4,4250.0,0,213,419856.0,171536.4,424106.0,371112.8,52993.20000000001
64,71,M,2121,116468,1011,0.0,2380.0,642.4,9831.9,0,309,1184473.5,902242.4,1194305.4,1022743.8,171561.59999999986
29,54,F,2122,523364,0,0.0,0.0,992.8,16405.0,0,470,2779883.0,2233399.8,2796288.0,2757756.5999999996,38531.40000000037
64,74,M,2123,0,0,0.0,0.0,876.0,4134.5,0,295,900.0,70826.0,5034.5,71702.0,-66667.5
69,69,M,2124,343662,0,0.0,0.0,949.0,14521.7,0,476,1631356.0,1135169.0,1645877.7,1479780.0,166097.69999999995
43,38,F,2125,39151,228,0.0,2537.8,300.0,3051.6,0,75,467636.0,380135.0,470687.6,422351.8,48335.79999999999
1,64,M,2126,0,0,0.0,0.0,262.8,6826.3,0,123,5600.0,975703.8,12426.3,975966.6000000001,-963540.3
1,52,F,2127,30485,0,0.0,3723.0,204.4,1483.7,0,99,20100.0,33444.4,21583.7,67856.8,-46273.100000000006
29,85,F,2128,205487,0,1792.0,0.0,817.6,4658.7,330864,294,500.0,115847.6,336022.7,323944.2,12078.5
46,38,F,2130,6901,228,0.0,2537.8,335.8,4782.6,0,121,671477.0,651794.8,676259.6,661797.4,14462.199999999953
70,99,M,2131,68503,0,0.0,4682.0,365.0,3759.0,182610,160,900.0,50005.0,187269.0,123555.0,63714.0
76,63,M,2132,2394,0,0.0,0.0,846.8,11770.5,0,309,1477531.0,1427686.8,1489301.5,1430927.6,58373.89999999991
11,82,F,2133,23573,0,0.0,0.0,146.0,865.6,64455,63,500.0,25006.0,65820.6,48725.0,17095.600000000006
52,64,F,2134,77950,0,0.0,13377.0,350.4,4718.9,0,204,405272.0,244850.4,409990.9,336527.8,73463.10000000003
51,79,M,2135,38408,0,0.0,0.0,189.8,1809.3,0,102,215909.0,97169.8,217718.3,135767.6,81950.69999999998
75,80,M,2136,2252,0,0.0,0.0,146.0,2081.4,0,60,171364.0,116546.0,173445.4,118944.0,54501.399999999994
4,73,F,2137,6061,0,0.0,0.0,5900.0,9280.8,0,332,53000.0,1354789.0,62280.8,1366750.0,-1304469.2
75,46,F,2138,117456,0,0.0,0.0,175.2,3327.6,0,89,454666.0,272075.2,457993.6,389706.4,68287.19999999995
8,51,M,2139,83926,238450,0.0,2057.0,554.8,7741.3,0,335,7100.0,802758.8,14841.3,1127746.6,-1112905.3
33,59,M,2140,132821,0,0.0,6190.0,832.2,6671.9,0,368,72400.0,117142.2,79071.9,256985.40000000002,-177913.50000000003
21,54,M,2141,89220,0,0.0,0.0,219.0,4770.2,0,107,526672.0,362339.0,531442.2,451778.0,79664.19999999995
42,53,F,2142,110299,0,0.0,19440.0,160.6,2501.7,0,91,337025.0,181060.6,339526.7,310960.2,28566.5
1,37,F,2143,227501,97,0.0,63471.5,438.0,5565.0,0,228,864948.0,538458.0,870513.0,829965.5,40547.5
55,54,M,2144,2280,0,0.0,0.0,3900.0,5697.2,0,220,1235202.0,1229344.9,1240899.2,1235524.9,5374.300000000047
31,56,M,2146,159280,0,0.0,0.0,905.2,11820.1,0,428,1447498.0,1051705.2,1459318.1,1211890.4,247427.7000000002
28,48,F,2147,80393,0,0.0,1029.0,350.4,2127.9,0,131,151012.0,56130.4,153139.9,137902.8,15237.100000000006
1,71,M,2148,79202,1011,0.0,2380.0,496.4,2690.2,0,225,17800.0,56036.4,20490.2,139125.8,-118635.59999999999
7,94,F,2149,60864,0,0.0,0.0,335.8,2087.6,154644,128,600.0,78825.8,157331.6,140025.6,17306.0
37,56,M,2150,127201,0,0.0,0.0,861.4,4128.8,0,309,900.0,84181.4,5028.8,212243.8,-207215.0
38,45,F,2151,227298,9366,0.0,0.0,613.2,4372.7,0,333,536204.0,214413.2,540576.7,451690.4,88886.29999999993
22,91,M,2152,28719,0,0.0,0.0,131.4,890.2,68320,50,1100.0,17631.4,70310.2,46481.8,23828.399999999994
31,74,M,2153,55584,68913,0.0,61554.0,930.0,5071.1,0,274,200.0,625799.0,5271.1,812780.0,-807508.9
63,74,M,2154,0,0,0.0,0.0,744.6,3865.2,0,267,200.0,58304.6,4065.2,59049.2,-54984.0
58,74,F,2155,36750,0,0.0,0.0,730.0,4350.6,0,353,32300.0,93530.0,36650.6,131010.0,-94359.4
1,40,M,2156,228216,0,0.0,4301.0,321.2,4782.0,0,146,716073.5,435601.2,720855.5,668439.4,52416.09999999998
77,79,M,2157,302890,0,0.0,0.0,481.8,3890.5,0,200,575105.0,255521.8,578995.5,558893.6,20101.900000000023
38,42,M,2158,4239,1592,0.0,239.0,248.2,3018.6,0,102,188916.0,161298.2,191934.6,167616.40000000002,24318.199999999983
1,40,M,2159,35809,0,0.0,4301.0,452.6,5668.5,0,233,895074.0,567112.6,900742.5,607675.2,293067.30000000005
72,71,M,2160,128732,1011,0.0,2380.0,292.0,2961.6,0,135,277065.0,113792.0,280026.6,246207.0,33819.59999999998
64,72,F,2161,151149,0,2923.0,2286.0,1530.0,6713.7,0,341,912801.0,712647.0,919514.7,870535.0,48979.69999999995
50,47,M,2162,108556,141,0.0,183.0,160.6,2848.3,0,82,497331.0,347752.6,500179.3,456793.19999999995,43386.100000000035
17,75,M,2163,109101,0,0.0,0.0,627.8,8359.3,0,316,986996.0,715307.8,995355.3,825036.6000000001,170318.69999999995
63,48,F,2164,179964,0,0.0,1029.0,321.2,5342.6,0,145,639173.5,388661.2,644516.1,569975.4,74540.69999999995
51,61,M,2165,202201,0,0.0,52396.8,233.6,3025.0,0,124,27100.0,191065.6,30125.0,445897.0,-415772.0
71,44,M,2166,6274,84208,0.0,0.0,219.0,2208.8,0,129,282008.0,154259.0,284216.8,244960.0,39256.79999999999
16,52,F,2167,355880,0,0.0,173979.0,861.4,14046.9,0,412,1698376.0,1077021.4,1712422.9,1607741.7999999998,104681.1000000001
57,45,M,2169,87290,0,0.0,0.0,189.8,3307.1,0,111,453115.0,304089.8,456422.1,391569.6,64852.5
1,77,M,2170,246738,306561,1709.0,0.0,5000.0,14676.5,0,442,127600.0,2423277.0,142276.5,2983285.0,-2841008.5
1,86,F,2172,38545,0,0.0,1160.0,160.6,1177.4,81920,65,1100.0,17870.6,84197.4,57736.2,26461.199999999997
64,80,F,2173,31517,0,0.0,0.0,219.0,1871.8,118320,99,900.0,58459.0,121091.8,90195.0,30896.800000000003
18,47,M,2174,33142,141,0.0,183.0,87.6,2053.8,0,54,222266.0,171268.6,224319.8,204822.2,19497.599999999977
1,50,F,2175,269,0,0.0,7024.0,934.4,13637.5,0,401,2460306.0,2379372.2,2473943.5,2387599.6,86343.8999999999
67,51,F,2176,71514,0,0.0,234675.4,934.4,7225.0,0,471,2030119.0,1449303.5,2037344.0,1756427.3,280916.69999999995
28,99,M,2177,219927,0,0.0,4682.0,978.2,6185.2,368856,348,800.0,127958.2,375841.2,353545.4,22295.79999999999
64,82,M,2178,310401,0,0.0,0.0,554.8,8841.8,0,252,1070585.0,709814.8,1079426.8,1020770.6000000001,58656.19999999995
1,75,M,2179,96423,9360,0.0,0.0,1140.0,11673.8,0,396,1511969.0,1214707.0,1523642.8,1321630.0,202012.80000000005
45,67,F,2180,6393,0,0.0,7360.0,0.0,0.0,0,41,44900.0,33600.0,44900.0,47353.0,-2453.0
22,44,M,2182,70750,0,0.0,0.0,175.2,2178.0,0,88,188239.0,76735.2,190417.0,147660.4,42756.600000000006
54,71,F,2183,968,1011,0.0,2380.0,175.2,2244.1,0,80,307318.5,264875.2,309562.6,269409.4,40153.19999999995
6,53,F,2184,50326,0,0.0,0.0,219.0,3899.2,0,107,538876.0,441979.0,542775.2,492524.0,50251.19999999995
67,97,M,2185,85604,3,0.0,10999.0,613.2,4972.4,247502,236,900.0,138983.2,253374.4,236202.40000000002,17171.99999999997
63,80,F,2186,143798,0,0.0,0.0,890.6,5914.5,362472,340,1000.0,198550.6,369386.5,343239.2,26147.29999999999
9,77,M,2187,0,0,1709.0,53472.0,930.0,8506.4,0,222,1553978.0,1400456.0,1562484.4,1456567.0,105917.3999999999
75,42,M,2189,95526,178181,0.0,239.0,919.8,14918.7,0,491,1540668.0,1153179.8,1555586.7,1428045.6,127541.09999999986
41,68,F,2190,89281,66905,0.0,1247.0,690.0,6159.5,0,238,1258867.0,988004.0,1265026.5,1146127.0,118899.5
1,67,M,2191,175443,0,0.0,7360.0,350.4,2808.2,0,160,418524.0,229310.4,421332.2,412463.8,8868.400000000023
59,78,F,2192,169843,39984,0.0,0.0,408.8,4108.1,0,232,780448.0,530788.8,784556.1,741024.6000000001,43531.49999999988
44,54,M,2193,74184,0,0.0,0.0,306.6,2125.5,0,129,183151.0,89766.6,185276.5,164257.2,21019.29999999999
54,62,M,2194,171221,0,0.0,0.0,248.2,3246.1,0,117,471564.0,263068.2,474810.1,434537.4,40272.69999999995
73,69,M,2195,0,0,0.0,0.0,671.6,13622.4,0,245,931397.0,794771.6,945019.4,795443.2,149576.20000000007
11,84,M,2196,38372,0,1709.0,0.0,175.2,1178.0,93925,77,500.0,53975.2,95603.0,94231.4,1371.6000000000058
46,76,M,2197,116020,0,0.0,0.0,175.2,2893.5,0,90,261941.0,90275.2,264834.5,206470.4,58364.100000000006
1,56,F,2199,48160,0,0.0,0.0,876.0,6305.3,0,444,58900.0,142326.0,65205.3,191362.0,-126156.7
1,39,M,2200,3115,0,0.0,0.0,189.8,2496.1,0,74,226329.0,173189.8,228825.1,176494.59999999998,52330.50000000003
8,41,M,2201,0,0,0.0,0.0,846.8,4224.7,0,422,300.0,63726.8,4524.7,64573.600000000006,-60048.90000000001
47,82,F,2203,95120,0,0.0,0.0,584.0,4084.3,300870,247,800.0,191024.0,305754.3,286728.0,19026.29999999999
9,45,M,2204,51402,0,0.0,0.0,175.2,1615.9,0,90,147022.0,67595.2,148637.9,119172.4,29465.5
51,90,M,2205,84908,4372,0.0,2736.0,394.2,2372.2,181312,140,1100.0,74844.2,184784.2,167254.4,17529.800000000017
45,81,M,2206,143245,229,0.0,62.0,525.6,6145.0,0,224,368172.0,176005.6,374317.0,320067.2,54249.79999999999
35,45,F,2207,0,0,0.0,0.0,438.0,5273.0,0,163,844431.0,812818.0,849704.0,813256.0,36448.0
7,77,F,2208,27638,0,1709.0,0.0,189.8,926.3,0,77,1100.0,13989.8,2026.3,43526.6,-41500.299999999996
65,58,M,2209,153062,0,0.0,0.0,379.6,6451.4,0,251,1733778.0,1524635.6,1740229.4,1678077.2000000002,62152.19999999972
31,93,M,2210,61272,0,0.0,0.0,350.4,3919.9,167533,133,200.0,59700.4,171652.9,121322.8,50330.09999999999
61,56,M,2211,78847,0,0.0,0.0,800.0,2580.3,0,65,300.0,598900.0,2880.3,678547.0,-675666.7
33,95,M,2212,99386,0,0.0,0.0,438.0,2996.7,184450,160,800.0,60118.0,188246.7,159942.0,28304.70000000001
1,79,M,2213,385441,0,0.0,0.0,876.0,7147.6,0,384,750905.0,344456.0,758052.6,730773.0,27279.599999999977
45,46,F,2214,0,0,0.0,0.0,438.0,4816.1,0,168,520266.0,481138.0,525082.1,481576.0,43506.09999999998
48,88,F,2215,23400,0,0.0,0.0,131.4,1269.2,93660,56,1000.0,33151.4,95929.2,56682.8,39246.399999999994
74,64,F,2216,331776,0,0.0,0.0,934.4,15051.5,0,454,2702124.0,2325382.4,2717175.5,2658092.8,59082.700000000186
73,48,F,2217,6268,0,0.0,1029.0,0.0,0.0,0,36,59500.0,35800.0,59500.0,43097.0,16403.0
19,66,F,2218,0,0,4471.3,112258.0,642.4,13205.7,0,306,22400.0,2022321.4,35605.7,2139693.1,-2104087.4
60,50,F,2219,269,0,0.0,7024.0,949.0,19125.6,0,488,3669476.0,3522023.0,3688601.6,3530265.0,158336.6000000001
16,94,M,2220,183678,0,0.0,0.0,949.0,5644.1,430710,361,1100.0,237439.0,437454.1,422066.0,15388.099999999977
58,46,F,2221,0,0,0.0,0.0,116.8,556.5,0,55,200.0,8186.8,756.5,8303.6,-7547.1
47,53,M,2222,2851,0,0.0,0.0,890.6,13998.2,0,343,1902706.0,1816452.6,1916704.2,1820194.2000000002,96509.99999999977
44,92,M,2223,93760,0,0.0,0.0,452.6,2176.3,158256,164,700.0,53582.6,161132.3,147795.2,13337.099999999977
46,41,F,2224,0,0,0.0,0.0,1600.0,4531.9,0,97,6800.0,456740.0,11331.9,458340.0,-447008.1
15,90,F,2225,61154,4372,0.0,2736.0,438.0,2293.4,149520,163,1000.0,77018.0,152813.4,145718.0,7095.399999999994
2,70,M,2226,5310,0,0.0,0.0,423.4,5403.7,0,222,728856.0,460983.4,734259.7,466716.80000000005,267542.8999999999
31,47,F,2227,636082,141,0.0,93151.8,1410.0,12013.9,0,420,2746544.0,1978475.0,2758557.9,2709259.8,49298.10000000009
34,72,M,2228,219859,0,2923.0,176602.5,657.0,9967.7,0,356,1607637.0,1210198.0,1617604.7,1610239.5,7365.199999999953
1,65,M,2229,183181,3401,0.0,3315.0,262.8,2489.6,0,128,388650.0,181862.8,391139.6,372022.6,19117.0
7,98,M,2230,80678,0,0.0,0.0,423.4,3311.6,179928,160,200.0,73273.4,183439.6,154374.8,29064.800000000017
2,44,F,2231,21973,0,0.0,0.0,131.4,1057.0,0,74,101679.0,47631.4,102736.0,69735.8,33000.2
1,68,F,2232,139353,137,0.0,1247.0,394.2,4624.2,0,180,352290.0,160094.2,356914.2,301225.4,55688.79999999999
43,93,M,2233,62868,0,0.0,0.0,452.6,3237.5,212148,167,400.0,108812.6,215785.5,172133.2,43652.29999999999
3,50,M,2234,26456,17031,0.0,7024.0,292.0,1833.5,0,140,600.0,6952.0,2433.5,57755.0,-55321.5
45,48,M,2235,133088,0,0.0,1029.0,481.8,3697.4,0,180,395704.0,221961.8,399401.4,356560.6,42840.80000000005
73,59,M,2236,291395,0,0.0,75916.6,394.2,3548.7,0,171,649288.0,584563.9,652836.7,952269.7,-299433.0
26,71,M,2237,157000,43251,0.0,2380.0,452.6,6662.8,0,255,717948.0,432212.6,724610.8,635296.2,89314.6000000001
25,61,M,2239,325933,0,0.0,0.0,627.8,7219.1,0,320,786880.0,390927.8,794099.1,717488.6,76610.5
36,55,M,2240,3086,0,0.0,0.0,365.0,5752.3,0,161,1066566.0,1017391.0,1072318.3,1020842.0,51476.30000000005
6,47,F,2241,438910,1181,0.0,183.0,949.0,11795.3,0,541,931584.0,416349.0,943379.3,857572.0,85807.30000000005
7,60,M,2242,359970,0,0.0,0.0,1950.0,17376.8,0,426,300.0,2822508.0,17676.8,3184428.0,-3166751.2
25,48,F,2243,126858,0,0.0,1029.0,438.0,5317.7,0,231,552717.0,388578.0,558034.7,516903.0,41131.69999999995
46,87,M,2244,62530,0,0.0,0.0,525.6,4404.6,282408,223,200.0,203085.6,287012.6,266141.2,20871.399999999965
29,53,F,2245,2851,0,0.0,340693.6,890.6,16531.5,0,408,2489634.0,2040190.6,2506165.5,2384625.8,121539.70000000019
1,68,F,2246,1705,137,0.0,160637.0,394.2,5118.7,0,189,1256446.0,1027325.2,1261564.7,1190198.4,71366.30000000005
24,67,F,2247,24745,20429,0.0,73822.0,452.6,4982.4,0,300,816466.0,613522.6,821448.4,732971.2,88477.20000000007
35,42,M,2250,242613,1592,0.0,239.0,832.2,13325.1,0,350,1463652.5,1101372.2,1476977.6,1346648.4,130329.20000000019
1,44,F,2252,16995,0,0.0,0.0,321.2,1885.9,0,140,700.0,18921.2,2585.9,36237.4,-33651.5
74,95,M,2253,179584,0,0.0,0.0,876.0,7140.7,391820,345,300.0,195966.0,399260.7,376426.0,22834.70000000001
1,51,M,2254,268444,0,0.0,2057.0,438.0,6240.4,0,244,1413471.0,1017936.0,1419711.4,1288875.0,130836.3999999999
52,70,M,2255,4150,0,0.0,0.0,481.8,2438.3,0,171,1100.0,30901.8,3538.3,35533.6,-31995.3
38,90,M,2256,210806,4372,0.0,2736.0,963.6,5561.7,335759,339,700.0,117313.6,342020.7,336191.2,5829.5
57,64,F,2257,0,0,0.0,0.0,803.0,4487.8,0,288,500.0,78303.0,4987.8,79106.0,-74118.2
3,90,F,2258,49016,4372,0.0,2736.0,292.0,3096.1,166400,119,600.0,82662.0,170096.1,139078.0,31018.100000000006
64,89,M,2259,128520,0,0.0,0.0,730.0,3588.5,244310,265,600.0,103230.0,248498.5,232480.0,16018.5
1,59,F,2260,258795,0,0.0,6190.0,540.2,2180.6,0,281,533580.0,538585.1,535760.6,804110.3,-268349.70000000007
1,66,M,2261,152500,0,4471.3,0.0,390.0,2835.8,0,96,516672.0,471907.0,519507.8,629268.3,-109760.50000000006
13,67,M,2262,6393,0,0.0,13755.0,292.0,5500.5,0,162,1326335.0,1206426.0,1331835.5,1226866.0,104969.5
36,50,F,2263,222225,0,0.0,7024.0,408.8,7314.0,0,186,652135.0,340668.8,659449.0,570326.6,89122.40000000002
41,87,F,2264,36200,0,0.0,0.0,292.0,2172.3,119175,111,1000.0,50092.0,122347.3,86584.0,35763.3
65,69,F,2265,398900,0,0.0,0.0,525.6,7428.9,0,245,1775957.0,1734507.6,1783385.9,2133933.2,-350547.3000000003
50,78,F,2266,9039,0,0.0,0.0,350.4,5418.2,0,125,538844.0,473470.4,544262.2,482859.80000000005,61402.39999999991
54,78,F,2267,134759,0,0.0,0.0,1170.0,9592.1,0,277,1362655.0,1184453.0,1372247.1,1320382.0,51865.10000000009
1,46,M,2268,241164,0,0.0,16269.0,598.6,10266.4,0,286,1182500.0,860998.6,1192766.4,1119030.2,73736.19999999995
6,81,M,2269,262882,229,0.0,62.0,832.2,7492.8,0,357,686443.0,406292.2,693935.8,670297.4,23638.400000000023
14,96,F,2270,62176,46,4422.1,2784.0,233.6,1757.5,113547,88,600.0,33353.6,115904.5,103015.30000000002,12889.199999999983
68,60,F,2271,0,0,0.0,0.0,817.6,4625.0,0,291,600.0,51067.6,5225.0,51885.2,-46660.2
48,46,M,2272,39860,0,0.0,0.0,131.4,1299.2,0,65,107790.0,53451.4,109089.2,93442.8,15646.399999999994
66,39,F,2274,3115,0,0.0,0.0,481.8,5118.6,0,183,205079.0,161581.8,210197.6,165178.59999999998,45019.00000000003
1,47,F,2275,157153,141,0.0,183.0,321.2,2358.8,0,129,393830.0,201621.2,396188.8,359419.4,36769.399999999965
31,98,F,2276,95988,0,0.0,0.0,832.2,7962.6,297228,314,400.0,161152.2,305590.6,257972.40000000002,47618.19999999995
1,71,M,2278,29593,1011,0.0,2380.0,350.4,4074.3,0,188,463252.0,206750.4,467326.3,240084.8,227241.5
2,43,M,2279,6589,0,0.0,45894.1,630.0,6015.8,0,147,5300.0,987771.0,11315.8,1040884.1,-1029568.2999999999
68,42,F,2280,243674,1592,0.0,239.0,511.0,6841.8,0,228,777288.0,479711.0,784129.8,725727.0,58402.80000000005
1,40,F,2281,211673,0,0.0,4301.0,525.6,5228.4,0,233,649600.0,413525.6,654828.4,630025.2,24803.20000000007
29,64,F,2282,272832,0,0.0,0.0,1740.0,20059.5,0,421,69900.0,2822800.0,89959.5,3097372.0,-3007412.5
36,36,F,2285,4069,0,0.0,0.0,292.0,3359.9,0,130,210628.0,163792.0,213987.9,168153.0,45834.899999999994
70,58,M,2286,23840,0,0.0,0.0,292.0,2663.8,0,144,3700.0,203560.0,6363.8,227692.0,-221328.2
1,53,M,2287,178551,0,0.0,0.0,394.2,7036.7,0,175,823645.0,601794.2,830681.7,780739.3999999999,49942.30000000005
69,80,M,2288,169993,0,0.0,0.0,452.6,9444.9,0,199,828170.0,589252.6,837614.9,759698.2,77916.70000000007
1,63,M,2289,156355,0,0.0,0.0,408.8,4334.4,0,185,576569.0,388228.8,580903.4,544992.6,35910.80000000005
37,97,M,2290,84701,3,0.0,10999.0,306.6,1881.0,163748,121,400.0,69226.6,166029.0,165236.2,792.7999999999884
49,98,F,2291,94118,0,0.0,0.0,350.4,1989.3,190327,134,700.0,84860.4,193016.3,179328.8,13687.5
41,39,F,2292,63277,5586,0.0,0.0,540.2,4204.1,0,320,52100.0,88280.2,56304.1,157683.4,-101379.29999999999
31,83,F,2293,153790,0,0.0,3940.0,949.0,7515.1,472150,354,700.0,285039.0,480365.1,443718.0,36647.09999999998
46,47,F,2294,108738,141,0.0,183.0,321.2,2697.6,0,139,415412.0,290961.2,418109.6,400344.4,17765.199999999953
57,53,M,2295,2851,0,0.0,0.0,394.2,6270.5,0,176,1185109.0,1103874.2,1191379.5,1107119.4,84260.1000000001
29,69,M,2296,35310,0,0.0,0.0,131.4,2414.1,0,66,342173.5,266931.4,344587.6,302372.80000000005,42214.79999999993
46,57,F,2297,34410,25493,0.0,0.0,540.2,3288.4,0,276,225765.5,97080.2,229053.9,157523.4,71530.5
31,77,M,2298,277550,0,1709.0,0.0,890.6,13381.1,0,363,1558842.0,1220790.6,1572223.1,1500940.2000000002,71282.8999999999
1,77,M,2299,0,0,1709.0,0.0,262.8,1452.3,0,107,211700.0,193962.8,213152.3,195934.59999999998,17217.70000000001
36,59,F,2300,695,0,0.0,6190.0,0.0,0.0,0,15,23800.0,13900.0,23800.0,20785.0,3015.0
22,55,M,2301,237924,0,0.0,0.0,481.8,7945.6,0,214,852583.0,505401.8,860528.6,743807.6,116721.0
24,66,M,2302,117351,0,4471.3,0.0,861.4,9589.9,0,413,875127.0,630961.4,884716.9,753645.1,131071.80000000005
41,41,F,2303,165732,0,0.0,0.0,292.0,3328.5,0,134,545247.5,344972.0,548576.0,510996.0,37580.0
